https://github.com/usadellab/Trimmomatic	Sequence_Data_Processing_and_Quality_Control
https://github.com/torognes/vsearch	Sequence_Data_Processing_and_Quality_Control
https://github.com/esteinig/nanoq	Sequence_Data_Processing_and_Quality_Control
https://github.com/beagle-dev/beagle-lib	Phylogenetic_and_Population_Genetics
https://github.com/GELOG/plink	Phylogenetic_and_Population_Genetics
https://github.com/chrchang/plink-ng    Phylogenetic_and_Population_Genetics
https://github.com/thlee/SNPhylo	Phylogenetic_and_Population_Genetics
https://github.com/rajanil/fastStructure	Phylogenetic_and_Population_Genetics
https://github.com/samtools/bcftools	Variant_Calling_and_Genotype_Analysis
https://github.com/samtools	Variant_Calling_and_Genotype_Analysis
https://github.com/broadinstitute/gatk	Variant_Calling_and_Genotype_Analysis
https://github.com/broadinstitute/picard	Variant_Calling_and_Genotype_Analysis
https://github.com/dkoboldt/varscan	Variant_Calling_and_Genotype_Analysis
https://github.com/vcftools/vcftools	Variant_Calling_and_Genotype_Analysis
https://github.com/pcingola/SnpEff	Variant_Calling_and_Genotype_Analysis
https://github.com/satijalab/seurat	RNA_Analysis
https://github.com/rambaut/figtree	Visualization
https://github.com/igvteam/igv	Visualization
https://github.com/wdecoster/NanoPlot	Sequence_Data_Processing_and_Quality_Control
https://github.com/bactopia/bactopia	Workflow_Managers_and_Pipelines
https://github.com/nextflow-io/nextflow	Workflow_Managers_and_Pipelines
https://github.com/snakemake/snakemake	Workflow_Managers_and_Pipelines
https://github.com/dpryan79/MethylDackel    Methylation
# --- local additions: documented here but absent from the upstream list ---
https://github.com/DaehwanKimLab/hisat2	Read_Alignment_and_Mapping
https://github.com/shenwei356/seqkit	Sequence_Data_Processing_and_Quality_Control
